,WindPower
8369,68.398
8370,19.141
8371,9.374
8372,32.844
8373,89.81700000000001
8374,134.145
8375,175.977
8376,234.512
8377,294.382
8378,354.82099999999997
8379,371.191
8380,342.434
8381,310.72700000000003
8382,277.13599999999997
8383,227.333
8384,190.047
8385,127.855
8386,101.958
8387,104.234
8388,105.398
8389,126.62700000000001
8390,154.63299999999998
8391,176.28599999999997
8392,143.57399999999998
8393,114.54700000000001
8394,86.76700000000001
8395,67.527
8396,44.586999999999996
8397,34.907
8398,29.461
8399,25.026
8400,25.775
8401,59.613
8402,82.26899999999999
8403,114.251
8404,115.367
8405,106.814
8407,141.666
8408,143.517
8409,132.63
8410,113.59899999999999
8411,108.09100000000001
8412,115.993
8413,171.993
8416,333.73800000000006
8417,313.54
8418,286.024
8419,244.12900000000002
8421,191.179
8422,168.67
8423,157.72799999999998
8424,154.744
8425,158.451
8426,141.885
8427,115.605
8428,105.803
8429,101.198
8430,108.11399999999999
8431,118.811
8432,147.475
8433,153.474
8434,125.615
8435,117.434
8437,192.229
8439,186.918
8440,215.583
8441,268.363
8442,288.022
8444,294.454
8445,389.483
8446,455.597
8447,430.722
8448,446.046
8449,461.07099999999997
8450,447.596
8451,440.736
8452,461.366
8453,446.108
8454,410.10400000000004
8455,335.36199999999997
8456,235.398
8457,159.14600000000002
8458,99.177
8459,62.153999999999996
8460,77.734
8461,113.65700000000001
8462,141.058
8463,179.06099999999998
8464,262.405
8465,282.324
8466,267.33099999999996
8467,233.875
8470,167.917
8471,189.149
8472,182.278
8474,94.87100000000001
8475,95.07
8476,127.264
8477,161.618
8478,157.55200000000002
8479,97.99700000000001
8480,54.458
8481,30.499000000000002
8482,16.178
8483,8.76
8484,11.047
8485,35.764
8486,85.5
8487,138.195
8488,198.732
8489,252.65200000000002
8490,277.957
8491,287.113
8492,315.499
8493,323.416
8495,281.29200000000003
8496,270.059
8497,264.89099999999996
8498,265.972
8500,218.035
8501,191.484
8502,184.571
8503,191.459
8504,207.708
8505,247.141
8506,309.217
8507,395.273
8508,640.15
8509,848.99
8510,1037.0510000000002
8511,1072.318
8512,1064.295
8513,1064.298
8514,1072.1989999999998
8515,1040.661
8516,1023.6289999999999
8517,1027.687
8518,993.19
8519,909.982
8520,850.0939999999999
8521,820.048
8522,783.444
8523,762.5260000000001
8524,746.568
8525,805.165
8526,860.972
8527,863.683
8529,943.24
8530,1033.703
8531,1158.223
8533,1268.4460000000001
8534,1406.0620000000001
8535,1304.075
8536,1143.442
8537,1040.319
8538,989.8839999999999
8540,1196.045
8542,1419.658
8543,1131.589
8544,913.2810000000001
8545,710.045
8546,588.283
8547,520.403
8548,497.32800000000003
8549,497.05800000000005
8550,458.978
8551,465.85699999999997
8552,509.923
8553,601.102
8555,787.512
8556,858.138
8557,905.452
8558,934.431
8559,878.882
8560,814.557
8561,688.492
8562,668.289
8563,592.7869999999999
8564,579.544
8565,557.1759999999999
8566,530.367
8567,490.533
8568,454.842
8569,420.348
8570,390.316
8571,389.897
8573,490.491
8574,507.352
8576,622.033
8577,512.326
8578,527.854
8579,454.816
8581,398.968
8582,390.98800000000006
8583,388.173
8584,438.416
8585,597.153
8587,919.4
8589,1626.5839999999998
8591,1612.121
8592,1407.925
8593,1296.577
8594,1312.033
8595,1337.1660000000002
8596,1337.281
8597,1299.865
8598,1235.712
8599,1112.884
8600,775.07
8602,650.374
8603,609.254
8604,609.913
8605,609.937
8607,540.081
8608,500.745
8611,828.8839999999999
8612,1052.4669999999999
8613,1124.04
8614,1262.215
8615,1343.394
8616,1364.4360000000001
8617,1366.165
8618,1366.729
8619,1317.786
8621,1225.566
8622,1142.224
8623,1026.105
8624,913.297
8625,752.8530000000001
8626,562.342
8627,466.939
8628,446.108
8629,447.61699999999996
8630,474.207
8631,494.16900000000004
8632,557.577
8634,668.36
8636,894.0260000000001
8637,995.94
8638,1013.449
8639,1013.5830000000001
8640,989.33
8641,1068.912
8642,1203.315
8643,1254.7930000000001
8644,1125.243
8645,1014.3589999999999
8646,966.54
8647,987.682
8648,951.9169999999999
8649,1210.701
8651,1661.299
8652,1523.036
8653,1553.609
8654,1577.142
8655,1715.095
8656,1838.817
8657,1812.3210000000001
8658,1585.3970000000002
8659,1680.204
8660,1854.451
8661,1917.2879999999998
8662,1918.422
8663,1905.594
8664,1907.027
8665,1921.725
8666,1908.9720000000002
8667,1858.021
8668,1798.0520000000001
8669,1752.6689999999999
8670,1720.443
8671,1688.9389999999999
8672,1633.308
8673,1569.336
8674,1514.086
8675,1404.386
8676,1265.878
8677,1099.454
8678,976.683
8679,686.512
8680,486.853
8681,518.095
8682,502.658
8683,400.584
8684,342.162
8685,325.553
8686,277.466
8687,250.52700000000002
8688,239.579
8689,232.303
8690,262.519
8691,264.882
8692,309.092
8693,348.814
8694,281.153
8695,235.388
8696,178.293
8697,98.845
8698,59.93600000000001
8699,73.536
8700,83.65799999999999
8702,249.148
8703,338.716
8704,394.35400000000004
8705,375.215
8706,371.385
8707,288.336
8708,231.407
8709,220.14700000000002
8710,220.503
8711,215.863
8712,241.071
8713,265.95
8714,267.555
8716,262.819
8717,290.749
8718,258.475
8719,263.597
8720,277.471
8721,282.533
8722,270.381
8723,261.02299999999997
8725,274.532
8727,290.532
8728,295.145
8729,308.26599999999996
8730,334.811
8731,357.52099999999996
8732,371.405
8733,401.707
8734,410.384
8735,402.49699999999996
8736,407.92900000000003
8737,416.726
8738,439.566
8739,472.55400000000003
8741,564.422
8742,648.24
8743,723.206
8744,957.408
8745,1026.115
8746,1001.444
8747,996.245
8748,968.445
8750,913.32
8751,882.997
8752,852.653
8753,723.961
8754,716.944
8755,698.408
8756,673.5089999999999
8757,663.164
8758,645.2230000000001
8759,644.047
8760,640.124
8761,622.48
8762,620.5459999999999
8763,660.205
8764,686.448
8765,697.552
8766,693.6089999999999
8767,660.5210000000001
8768,611.4490000000001
8769,540.581
8770,467.084
8771,415.39099999999996
8772,388.194
8773,355.412
8774,483.175
8775,480.75699999999995
8776,555.465
8777,673.5360000000001
8778,764.482
8779,775.192
8780,800.956
8781,790.778
8782,740.365
8783,788.938
8784,687.4639999999999
8785,681.2810000000001
8786,663.1339999999999
8787,585.107
8788,582.248
8789,592.107
8790,555.751
8791,602.518
8792,681.222
8793,640.153
8794,454.767
8795,446.06300000000005
8796,497.397
8797,650.391
8798,778.059
8799,799.395
8800,795.6010000000001
8801,785.085
8802,747.1669999999999
8803,704.807
8804,668.332
8805,633.1519999999999
8807,598.202
8808,572.3009999999999
8809,526.696
8810,522.764
8811,731.717
8812,604.935
8813,559.597
8814,467.7
8815,461.36800000000005
8817,345.16900000000004
8818,233.773
8819,183.653
8820,201.135
8821,315.622
8822,473.20599999999996
8824,439.661
8825,392.735
8826,365.58
8827,331.952
8828,265.938
8829,185.641
8830,109.588
8832,71.021
8833,68.611
8835,150.048
8836,181.403
8837,193.951
8838,208.90900000000002
8839,248.95
8841,334.853
8842,317.313
8843,267.397
8844,281.126
8845,377.70099999999996
8846,463.957
8848,1449.642
8849,1314.4370000000001
8850,1086.682
8851,981.188
8852,897.6419999999999
8853,761.063
8855,518.1669999999999
8856,649.673
8857,757.823
8858,919.8580000000001
8859,919.47
8860,861.471
8861,859.383
8862,938.365
8863,982.178
8865,1439.193
8866,1439.955
8867,1465.4679999999998
8869,1276.348
8871,1112.605
8872,988.051
8873,912.143
8874,835.668
8875,765.135
8876,693.817
8877,622.427
8878,497.3
8879,427.47900000000004
8880,393.082
8881,354.421
8882,334.81300000000005
8883,335.205
8884,336.57800000000003
8885,322.79200000000003
8886,333.46
8887,314.742
8888,266.656
8889,187.42700000000002
8890,134.406
8891,94.684
8892,61.238
8893,53.056000000000004
8894,45.007
8895,43.178000000000004
8896,39.135
8898,18.273
8899,9.575
8900,24.604
8901,52.583999999999996
8902,91.865
8903,146.744
8904,222.808
8905,314.302
8906,385.52
8907,371.084
8908,334.056
8909,343.936
8910,392.62300000000005
8911,454.45
8912,464.215
8913,450.519
8914,467.45300000000003
8915,577.34
8916,723.548
8917,894.018
8918,1022.186
8919,1171.514
8920,1288.1689999999999
8921,1335.185
8922,1342.1270000000002
8923,1343.4229999999998
8924,1337.394
8925,1281.516
8926,1198.264
8927,1079.402
8928,899.837
8929,746.04
8930,449.185
8931,340.57
8933,387.74199999999996
8934,527.521
8935,598.056
8936,555.979
8937,511.077
8938,403.668
8939,379.085
8940,435.966
8941,532.5409999999999
8942,658.37
8943,696.873
8944,691.5930000000001
8945,673.462
8946,639.712
8947,562.548
8948,455.7
8949,357.68
8950,271.202
8951,168.361
8952,71.108
8953,28.805
8954,99.56299999999999
8955,208.13400000000001
8957,399.162
8958,384.088
8959,350.80400000000003
8960,314.904
8961,266.08799999999997
8962,231.697
8963,175.49400000000003
8964,193.988
8965,234.243
8966,300.094
8967,341.67800000000005
8968,334.855
8969,316.547
8970,317.693
8971,294.312
8972,260.437
8973,195.31900000000002
8974,114.29
8975,47.912
8976,46.692
8977,67.242
8978,66.36
8979,64.619
8980,89.492
8982,136.216
8983,207.99099999999999
8984,269.731
8985,286.71
8987,261.893
8988,357.715
8989,369.914
8990,481.531
8991,715.297
8992,798.095
8993,886.4989999999999
8994,890.6010000000001
8995,1104.343
8996,1110.851
8997,1119.513
8999,1057.461
9001,981.225
9002,970.4960000000001
9004,839.107
9006,751.618
9007,735.57
9008,650.205
9009,622.425
9010,650.316
9011,670.539
9012,723.068
9013,763.8760000000001
9014,942.355
9015,856.1519999999999
9016,825.8860000000001
9017,857.189
9019,1155.433
9020,1326.8670000000002
9021,1415.38
9023,1423.3270000000002
9024,1458.713
9025,1510.579
9027,1587.693
9028,1613.6470000000002
9029,1648.641
9030,1706.9070000000002
9031,1795.579
9032,1831.507
9033,1794.0970000000002
9034,1631.6789999999999
9035,1260.914
9036,1108.984
9037,820.061
9038,414.874
9039,125.85700000000001
9040,146.42
9041,390.17199999999997
9042,655.438
9043,825.4989999999999
9044,872.3839999999999
9045,864.4169999999999
9046,790.15
9047,721.737
9048,678.512
9049,625.775
9050,620.726
9052,623.788
9053,589.783
9054,524.064
9055,494.74199999999996
9057,497.533
9058,465.88699999999994
9059,520.816
9060,572.2230000000001
9062,698.967
9063,723.203
9064,737.068
9065,733.816
9066,706.648
9067,668.337
9068,620.146
9070,520.236
9071,526.947
9072,495.164
9073,415.541
9074,387.315
9075,396.963
9076,334.902
9077,311.471
9078,284.112
9079,254.919
9080,242.392
9082,138.975
9083,89.306
9084,74.342
9085,97.9
9086,147.697
9087,179.60299999999998
9088,198.475
9089,198.63
9090,204.58900000000003
9091,226.28099999999998
9093,349.50699999999995
9094,410.36800000000005
9095,422.917
9096,426.28
9097,462.478
9098,513.381
9099,587.706
9100,690.697
9101,726.072
9102,703.367
9103,543.924
9104,538.476
9105,485.968
9106,399.25199999999995
9107,396.583
9108,439.60900000000004
9109,496.869
9110,544.091
9111,533.841
9112,485.32199999999995
9113,450.467
9114,461.406
9115,474.17199999999997
9117,518.172
9119,609.4630000000001
9120,619.944
9121,599.434
9123,626.45
9124,599.146
9125,544.069
9126,506.57099999999997
9127,495.116
9128,471.996
9129,410.909
9130,374.935
9131,291.556
9132,345.233
9133,469.226
9134,635.481
9135,688.077
9136,690.6360000000001
9137,681.284
9138,631.611
9139,619.52
9140,609.9069999999999
9141,566.851
9142,513.896
9143,513.038
9144,530.927
9145,543.985
9146,530.8340000000001
9149,641.689
9150,650.294
9151,657.426
9152,624.54
9154,335.222
9155,259.54200000000003
9156,266.04
9157,303.996
9158,246.865
9159,153.692
9160,87.97200000000001
9161,43.023999999999994
9162,32.551
9163,84.344
9165,329.463
9166,392.115
9167,411.69699999999995
9168,413.858
9169,358.51599999999996
9170,359.13199999999995
9171,348.158
9172,280.197
9173,234.429
9174,224.722
9177,91.431
9178,66.328
9179,62.391000000000005
9180,83.333
9181,130.035
9182,226.416
9183,288.78
9185,238.918
9186,212.55700000000002
9187,168.12599999999998
9188,118.006
9189,85.042
9190,85.81
9191,90.132
9192,84.319
9193,73.056
9194,70.41199999999999
9195,69.805
9196,84.385
9197,110.70200000000001
9198,143.809
9199,184.535
9200,168.179
9201,121.914
9202,133.751
9203,163.269
9204,197.11599999999999
9206,276.607
9207,321.62
9208,362.58
9209,368.51199999999994
9210,341.842
9212,415.194
9213,439.625
9214,440.20599999999996
9215,474.833
9216,494.648
9217,443.586
9218,384.43199999999996
9220,404.37199999999996
9222,504.837
9223,582.6759999999999
9224,640.14
9225,661.155
9226,715.321
9227,830.674
9228,844.61
9229,797.698
9231,801.033
9232,752.2439999999999
9234,668.967
9235,618.2040000000001
9236,544.0459999999999
9237,463.286
9238,450.495
9239,486.035
9240,492.05699999999996
9241,481.465
9242,454.449
9243,455.14599999999996
9244,465.86400000000003
9245,490.462
9246,527.4780000000001
9247,559.953
9248,604.915
9249,533.696
9250,495.022
9251,450.44199999999995
9252,405.153
9253,396.615
9254,401.657
9256,431.642
9257,439.611
9258,465.783
9259,461.434
9260,476.389
9261,454.791
9262,420.134
9263,422.134
9264,450.466
9265,424.905
9266,404.721
9267,440.365
9269,501.94
9270,543.956
9271,621.021
9272,686.418
9273,599.915
9274,434.68699999999995
9275,324.678
9276,283.27099999999996
9277,234.671
9278,165.02
9279,114.291
9280,75.142
9281,43.556999999999995
9282,31.234
9283,25.945
9284,28.569000000000003
9285,42.32899999999999
9286,64.775
9287,95.685
9288,106.561
9289,109.53299999999999
9290,141.82399999999998
9291,171.274
9292,171.476
9293,147.798
9294,115.28
9296,96.68299999999999
9297,91.721
9298,87.44200000000001
9299,99.07799999999999
9300,132.18200000000002
9301,143.899
9302,171.738
9304,125.51100000000001
9305,112.573
9306,105.137
9307,92.772
9308,90.23100000000001
9309,97.088
9310,95.60700000000001
9312,92.553
9313,100.12
9314,113.686
9315,137.782
9316,154.94
9317,166.765
9318,171.125
9320,202.516
9321,171.18200000000002
9322,129.5
9323,126.56700000000001
9324,163.86900000000003
9325,279.753
9326,459.56300000000005
9327,518.115
9328,448.53
9329,406.545
9331,336.968
9332,341.751
9334,341.835
9335,300.01099999999997
9337,213.043
9338,174.085
9339,173.532
9340,176.467
9341,149.019
9342,135.19899999999998
9343,103.241
9344,56.328
9345,28.723000000000003
9346,15.264000000000001
9348,45.565
9349,103.803
9350,175.768
9351,230.27200000000002
9352,186.57
9353,186.825
9354,202.535
9355,185.433
9356,166.36
9357,134.778
9358,82.63799999999999
9361,128.997
9362,127.993
9363,139.725
9364,193.60299999999998
9368,334.82
9369,252.429
9370,224.453
9371,237.623
9372,271.034
9373,326.38599999999997
9374,398.29
9375,555.948
9376,548.738
9378,572.092
9379,583.956
9380,587.54
9381,577.77
9382,577.8580000000001
9384,572.289
9385,564.743
9386,544.089
9387,511.38
9388,459.654
9390,361.648
9391,288.426
9392,252.791
9393,227.834
9394,207.826
9395,216.283
9396,197.642
9397,185.56799999999998
9398,171.324
9400,143.523
9401,114.604
9402,84.624
9403,59.909
9404,53.284
9405,57.708999999999996
9406,59.843
9407,59.545
9410,34.121
9411,32.473
9412,42.342
9413,55.387
9414,84.28
9415,115.57
9416,108.101
9417,81.112
9418,44.202
9419,20.204
9420,13.712
9421,20.894000000000002
9424,173.752
9425,181.03900000000002
9426,136.289
9427,87.26100000000001
9428,67.91199999999999
9429,77.986
9431,115.87
9432,144.463
9433,154.989
9434,153.966
9437,118.632
9438,84.083
9439,62.0
9440,50.32899999999999
9441,43.187
9442,38.301
9443,48.773999999999994
9444,67.37899999999999
9445,99.04700000000001
9446,176.602
9447,265.927
9448,272.019
9449,270.556
9450,257.263
9451,213.22
9453,142.24
9454,118.656
9455,98.04700000000001
9456,106.432
9459,136.398
9460,139.942
9461,123.007
9462,105.68
9463,90.06
9464,78.4
9465,76.001
9466,76.843
9467,96.947
9468,168.199
9470,296.106
9471,481.421
9472,620.475
9473,686.5060000000001
9474,807.0039999999999
9475,967.477
9476,950.357
9477,991.95
9478,995.793
9480,862.305
9481,712.885
9482,548.826
9483,403.601
9485,192.821
9487,109.509
9488,99.175
9489,62.156000000000006
9490,39.869
9491,31.912
9492,28.503
9493,33.352
9495,130.061
9496,202.498
9498,163.31799999999998
9500,122.154
9501,140.06
9502,129.186
9503,93.583
9504,82.624
9505,96.126
9507,90.052
9508,63.678999999999995
9509,70.321
9511,118.022
9512,83.33200000000001
9513,27.886999999999997
9515,12.99
9516,29.654
9519,74.673
9520,78.565
9521,90.109
9522,98.087
9523,91.691
9524,81.512
9525,79.01899999999999
9526,97.794
9527,133.224
9528,184.78
9529,264.95799999999997
9530,304.69599999999997
9531,331.657
9532,369.60900000000004
9533,414.463
9534,454.82199999999995
9535,466.19599999999997
9536,364.87
9537,222.804
9538,164.385
9539,168.327
9540,187.082
9541,223.658
9542,302.914
9543,377.435
9544,360.92400000000004
9545,327.147
9546,317.889
9547,310.01099999999997
9549,305.366
9551,309.111
9552,281.074
9553,287.501
9554,288.012
9555,293.563
9556,280.191
9558,273.625
9559,262.675
9560,191.813
9561,136.778
9562,185.575
9563,218.416
9565,149.52200000000002
9566,199.167
9567,265.658
9568,244.24599999999998
9569,270.058
9570,240.66
9571,223.68200000000002
9572,222.54
9573,239.011
9574,261.573
9575,241.40599999999998
9576,210.334
9577,180.93900000000002
9578,152.83700000000002
9579,115.939
9580,92.728
9581,88.47
9582,92.76
9583,95.054
9584,60.078
9585,29.174
9586,23.989
9587,24.383000000000003
9588,28.436
9589,35.656
9590,70.055
9592,203.933
9593,210.271
9594,178.90900000000002
9595,135.156
9596,98.77600000000001
9597,89.40799999999999
9598,119.95700000000001
9599,168.06799999999998
9600,181.463
9601,193.50900000000001
9602,202.46200000000002
9603,214.40400000000002
9604,243.48
9605,282.29200000000003
9606,311.21
9607,339.586
9608,280.08299999999997
9609,209.19099999999997
9610,238.55200000000002
9611,265.341
9612,289.399
9613,265.936
9614,285.02099999999996
9615,441.533
9616,440.10400000000004
9617,384.31699999999995
9618,372.30400000000003
9619,369.907
9620,381.407
9621,355.344
9622,401.756
9623,418.30699999999996
9624,402.96
9625,409.606
9626,428.048
9627,446.06199999999995
9628,490.458
9629,522.806
9631,560.943
9632,486.04
9633,436.31800000000004
9634,434.83099999999996
9635,454.816
9636,432.64099999999996
9637,435.983
9638,496.97900000000004
9639,562.404
9640,548.775
9641,512.404
9642,447.45300000000003
9643,428.54
9644,471.754
9645,420.37
9646,500.825
9647,534.1469999999999
9648,555.336
9651,605.293
9652,582.716
9653,530.239
9654,558.243
9655,545.566
9657,260.955
9658,300.97900000000004
9659,466.75199999999995
9660,497.36199999999997
9661,407.82199999999995
9663,475.043
9664,515.381
9665,527.486
9666,579.844
9667,582.568
9668,571.201
9669,603.424
9670,567.186
9671,609.851
9672,621.474
9673,609.8430000000001
9674,614.013
9675,640.111
9676,654.168
9677,636.575
9678,668.3739999999999
9679,621.271
9680,599.986
9681,646.784
9682,694.947
9683,710.038
9684,701.038
9685,673.5110000000001
9686,669.982
9687,697.385
9688,681.301
9691,628.913
9692,605.969
9693,592.211
9694,655.5139999999999
9695,655.415
9697,620.908
9698,634.321
9699,604.876
9700,589.6
9701,663.1110000000001
9702,639.5219999999999
9703,614.9540000000001
9704,601.511
9705,542.697
9706,504.965
9707,557.946
9708,601.773
9711,604.173
9714,554.044
9715,519.053
9716,463.959
9717,497.3
9718,475.031
9719,461.36800000000005
9720,474.35
9721,529.409
9722,522.851
9723,405.843
9724,404.87
9725,402.52
9726,403.915
9727,405.69800000000004
9728,391.155
9729,468.108
9730,527.456
9731,538.889
9732,539.259
9733,527.721
9735,531.02
9736,518.9730000000001
9739,490.458
9740,495.38300000000004
9741,485.94
9742,522.76
9743,470.12
9744,444.69300000000004
9745,364.954
9746,399.494
9747,446.171
9748,411.48
9749,376.458
9750,375.93199999999996
9751,454.855
9752,450.41900000000004
9753,429.86699999999996
9754,465.561
9755,474.407
9756,468.48900000000003
9757,433.301
9758,438.978
9759,461.464
9760,423.712
9761,375.26
9762,383.686
9763,397.348
9764,336.99199999999996
9765,316.98
9766,308.623
9767,296.123
9768,311.41700000000003
9769,340.405
9770,336.01800000000003
9771,387.166
9772,424.481
9773,428.459
9774,415.62800000000004
9775,390.94800000000004
9776,265.207
9777,168.199
9778,147.138
9779,138.39
9781,122.18299999999999
9782,133.409
9783,151.93
9784,120.006
9785,71.925
9786,37.92
9787,15.292
9788,13.217
9790,42.25899999999999
9791,42.61600000000001
9793,57.773999999999994
9794,52.743
9795,52.114
9796,88.316
9797,98.977
9800,8.828
9801,9.12
9803,89.458
9805,131.629
9806,165.80700000000002
9807,259.466
9808,287.461
9809,274.065
9810,271.244
9811,235.40200000000002
9812,186.304
9814,188.047
9815,215.363
9816,253.12599999999998
9817,228.81
9818,198.957
9819,201.88299999999998
9820,222.868
9821,224.699
9822,204.91299999999998
9823,174.322
9824,126.001
9826,15.769
9827,15.888
9828,20.444000000000003
9829,31.65
9831,128.99
9832,181.00900000000001
9833,187.49400000000003
9835,131.575
9836,107.861
9837,127.014
9838,171.64700000000002
9839,222.77
9840,225.36
9841,191.115
9842,198.84
9843,205.81799999999998
9844,209.67700000000002
9845,223.457
9846,247.00599999999997
9848,192.581
9849,98.353
9850,33.926
9851,22.259
9852,21.648000000000003
9853,20.785
9854,17.346
9855,22.199
9856,28.974
9857,35.335
9858,35.653
9859,45.095
9860,68.001
9861,76.399
9862,59.088
9864,48.398999999999994
9865,38.113
9866,28.069000000000003
9867,20.593000000000004
9868,18.299
9871,16.339000000000002
9872,13.788
9873,7.381
9874,4.45
9875,11.085999999999999
9876,27.403000000000002
9877,35.744
9878,48.512
9879,61.445
9880,63.757
9881,59.931999999999995
9882,47.928999999999995
9883,27.246
9884,15.867
9885,14.177
9886,21.309
9888,61.722
9889,105.671
9891,212.9
9893,170.28400000000002
9895,108.10700000000001
9896,63.89
9897,51.669
9898,49.497
9899,44.903
9900,41.111000000000004
9901,36.673
9902,33.955
9903,26.464000000000002
9904,15.277000000000001
9905,8.754
9906,15.293
9908,47.562
9909,62.553000000000004
9911,100.708
9913,140.53799999999998
9914,167.887
9915,173.813
9916,216.497
9917,239.577
9918,278.644
9919,294.603
9920,264.454
9921,179.821
9922,146.798
9923,181.778
9924,202.459
9925,225.90200000000002
9926,309.168
9927,391.903
9928,485.98
9929,640.138
9930,825.835
9931,976.702
9932,966.086
9934,681.315
9935,612.319
9936,557.067
9937,502.64099999999996
9938,414.60400000000004
9939,357.745
9940,302.67
9942,168.15400000000002
9943,164.188
9944,117.07700000000001
9945,81.565
9946,135.202
9947,185.555
9948,209.399
9949,220.657
9950,274.315
9951,362.397
9952,412.876
9953,423.13599999999997
9954,442.69300000000004
9955,480.78
9956,485.94699999999995
9957,471.656
9958,450.496
9959,418.01199999999994
9960,383.441
9961,341.314
9962,301.20599999999996
9963,302.143
9964,319.29400000000004
9965,339.23400000000004
9966,384.06699999999995
9967,412.723
9968,379.495
9969,357.412
9970,309.291
9971,309.193
9972,352.32800000000003
9973,438.784
9974,504.092
9976,434.19599999999997
9979,295.782
9980,294.127
9981,356.07800000000003
9982,430.884
9983,485.98
9985,597.198
9986,564.6659999999999
9987,508.892
9988,461.42699999999996
9989,419.05
9990,394.126
9991,378.20300000000003
9992,355.496
9993,398.49
9994,424.58
9995,450.51800000000003
9996,439.565
9997,423.30400000000003
9998,361.405
9999,371.145
10000,390.202
10002,336.423
10003,350.858
10004,385.94599999999997
10005,427.233
10006,475.30199999999996
10007,497.401
10008,507.091
10009,475.148
10010,428.56800000000004
10011,366.334
10012,322.548
10013,322.764
10015,334.795
10016,339.75
10017,284.813
10018,156.15200000000002
10019,64.233
10020,12.376
10021,12.806
10022,44.538999999999994
10023,209.77
10024,490.471
10025,590.893
10027,453.4
10028,390.923
10029,315.334
10030,322.022
10032,562.3
10033,722.602
10034,727.59
10035,684.689
10036,423.642
10037,190.701
10038,221.78400000000002
10040,362.45099999999996
10041,361.39599999999996
10042,359.19
10043,539.369
10044,622.795
10045,562.716
10046,492.219
10047,441.145
10048,413.76
10049,326.443
10050,152.296
10051,162.189
10052,374.539
10053,465.89099999999996
10054,564.2769999999999
10055,800.668
10056,1031.59
10057,950.368
10059,820.2230000000001
10060,814.586
10061,828.154
10062,757.813
10063,522.759
10064,320.413
10065,289.132
10066,319.154
10067,198.74900000000002
10068,99.807
10069,49.685
10070,54.593999999999994
10071,86.993
10072,126.274
10073,196.045
10074,325.605
10075,554.2
10076,798.823
10077,828.8580000000001
10078,599.962
10079,511.468
10080,478.50199999999995
10081,439.624
10082,397.10900000000004
10083,383.416
10084,385.31699999999995
10085,383.205
10086,372.55199999999996
10088,236.229
10089,191.933
10090,243.041
10091,391.496
10092,613.93
10093,814.54
10094,896.163
10096,1098.539
10097,1131.585
10099,800.3
10100,801.862
10101,757.8539999999999
10102,691.8760000000001
10103,675.5310000000001
10104,526.123
10105,475.348
10106,410.86
10107,403.99199999999996
10108,381.275
10109,288.001
10110,177.215
10112,16.695999999999998
10113,51.637
10114,191.243
10115,288.013
10116,363.464
10117,649.899
10118,918.841
10119,1129.32
10120,1212.15
10123,689.5930000000001
10124,467.22900000000004
10125,321.599
10126,281.77
10127,261.527
10128,270.536
10129,308.319
10130,346.861
10131,401.41
10132,365.397
10133,314.059
10134,289.001
10135,225.86599999999999
10136,112.725
10137,43.096000000000004
10138,21.524
10139,8.046
10140,15.457
10141,40.399
10143,160.30100000000002
10145,367.273
10146,436.037
10147,389.876
10148,251.685
10149,152.049
10150,164.77599999999998
10151,216.205
10152,273.81
10153,281.20599999999996
10154,312.08099999999996
10155,367.861
10156,465.79
10157,591.117
10158,563.96
10159,429.575
10160,353.309
10161,345.31199999999995
10162,295.249
10163,340.32199999999995
10164,372.006
10165,311.472
10166,306.39599999999996
10167,325.017
10168,303.442
10169,306.378
10170,317.059
10172,319.786
10173,315.246
10175,357.744
10176,382.559
10178,507.12
10179,603.373
10180,640.0980000000001
10181,557.0840000000001
10182,616.4
10183,1055.756
10184,1178.792
10186,1127.323
10189,873.3560000000001
10190,831.409
10191,806.025
10192,724.8389999999999
10193,645.194
10194,609.8530000000001
10195,579.93
10196,530.578
10197,501.9
10198,543.835
10199,533.722
10200,556.012
10202,590.1030000000001
10203,584.226
10204,544.0409999999999
10205,502.657
10206,431.275
10207,324.388
10208,269.425
10209,263.901
10210,287.98400000000004
10211,292.788
10212,294.155
10213,252.922
10214,220.74400000000003
10215,223.312
10216,242.62599999999998
10217,288.651
10218,342.37300000000005
10219,400.042
10220,443.083
10221,433.153
10222,420.642
10223,421.81300000000005
10224,383.397
10225,349.24300000000005
10226,311.107
10227,266.92
10228,198.148
10229,135.884
10230,96.88799999999999
10231,62.78
10232,21.748
10233,5.0169999999999995
10234,24.023000000000003
10235,45.434
10236,70.316
10237,72.45
10238,55.20399999999999
10239,78.322
10240,163.154
10241,229.429
10242,212.835
10243,169.523
10244,115.60700000000001
10245,74.655
10246,41.996
10247,26.119
10248,33.44
10249,60.552
10251,88.58200000000001
10252,97.165
10253,133.85399999999998
10254,169.422
10255,116.02799999999999
10256,51.195
10257,35.271
10258,29.276
10259,27.576
10260,25.754
10261,23.982
10262,30.362
10263,70.359
10264,165.84900000000002
10265,223.953
10266,224.628
10267,225.08599999999998
10268,246.791
10269,250.55900000000003
10270,295.454
10271,319.78
10272,332.939
10273,335.395
10275,360.936
10276,366.459
10277,361.63800000000003
10278,335.519
10279,233.22799999999998
10280,134.822
10282,152.811
10283,163.87900000000002
10284,193.47299999999998
10285,250.729
10286,354.689
10287,481.541
10288,612.073
10289,663.1560000000001
10290,730.957
10291,759.817
10293,759.73
10295,828.048
10296,863.2
10297,869.307
10298,863.13
10299,839.1060000000001
10300,839.113
10301,857.2389999999999
10302,863.8
10303,873.403
10304,918.836
10305,948.02
10306,945.02
10307,982.201
10309,1008.117
