,WindSpeed,IrrDirect,IrrDiffuse,Temperature,Percipitation,SnowFlow,SnowMass,AirDensity,RadSurface,RadTop,CloudCover,IsDayBin_Day,IsDayBin_Night,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
9369,4.997,0.012,0.027999999999999997,-1.361,0.017,0.013999999999999999,5.87,1.271,43.695,196.739,0.987,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9370,4.809,0.016,0.042,-0.6809999999999999,0.02,0.009000000000000001,5.841,1.268,64.817,254.12400000000002,0.9890000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9371,4.904,0.011000000000000001,0.04,-0.243,0.028999999999999998,0.012,5.789,1.266,60.839,267.258,0.993,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9372,5.11,0.006,0.027000000000000003,-0.083,0.042,0.019,5.7379999999999995,1.265,42.178000000000004,235.206,0.9940000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9373,5.4239999999999995,0.004,0.016,-0.068,0.04,0.019,5.691,1.265,24.364,160.201,0.995,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9374,5.784,0.001,0.003,-0.11199999999999999,0.037000000000000005,0.018000000000000002,5.645,1.265,5.1160000000000005,48.89,0.995,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9375,6.492000000000001,0.0,0.0,0.12300000000000001,0.032,0.018000000000000002,5.584,1.263,0.0,0.0,0.981,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9376,6.46,0.0,0.0,0.381,0.025,0.013999999999999999,5.517,1.262,0.0,0.0,0.951,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9378,6.566,0.0,0.0,0.812,0.016,0.008,5.392,1.26,0.0,0.0,0.953,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9379,6.6129999999999995,0.0,0.0,0.975,0.015,0.006999999999999999,5.319,1.26,0.0,0.0,0.9620000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9380,6.62,0.0,0.0,1.063,0.017,0.006999999999999999,5.236000000000001,1.2590000000000001,0.0,0.0,0.961,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9381,6.582999999999999,0.0,0.0,1.105,0.02,0.001,5.144,1.2590000000000001,0.0,0.0,0.9520000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9382,6.59,0.0,0.0,1.125,0.022000000000000002,0.004,5.0489999999999995,1.26,0.0,0.0,0.948,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9384,6.567,0.0,0.0,1.167,0.021,0.001,4.86,1.26,0.0,0.0,0.961,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9385,6.5360000000000005,0.0,0.0,1.133,0.025,0.009000000000000001,4.769,1.26,0.0,0.0,0.9740000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9386,6.45,0.0,0.0,1.052,0.021,0.011000000000000001,4.686,1.261,0.0,0.0,0.9740000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9387,6.311,0.0,0.0,0.9359999999999999,0.013000000000000001,0.006,4.6080000000000005,1.262,0.0,0.0,0.927,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9388,6.0760000000000005,0.0,0.0,0.732,0.013000000000000001,0.01,4.542,1.263,0.0,0.0,0.855,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9390,5.61,0.0,0.0,-0.022000000000000002,0.013000000000000001,0.01,4.468,1.268,0.0,0.0,0.8079999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9391,5.212000000000001,0.001,0.001,-0.494,0.01,0.009000000000000001,4.447,1.271,1.032,7.221,0.835,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9392,4.999,0.011000000000000001,0.012,-0.6890000000000001,0.016,0.015,4.448,1.273,19.483,104.693,0.754,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9393,4.84,0.049,0.04,-0.532,0.01,0.01,4.453,1.273,67.669,202.551,0.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9394,4.706,0.079,0.057999999999999996,-0.159,0.008,0.006999999999999999,4.45,1.271,99.458,260.041,0.613,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9395,4.763999999999999,0.10800000000000001,0.064,0.23800000000000002,0.002,0.001,4.418,1.2690000000000001,114.18799999999999,273.137,0.493,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9396,4.626,0.168,0.06,0.358,0.002,0.001,4.367,1.268,117.654,241.081,0.5820000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9397,4.542,0.034,0.032,0.182,0.011000000000000001,0.011000000000000001,4.34,1.268,52.403,166.005,0.7879999999999999,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9398,4.444,0.005,0.006,-0.22399999999999998,0.027999999999999997,0.027999999999999997,4.355,1.27,9.312000000000001,53.867,0.8340000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9400,4.224,0.0,0.0,-1.328,0.025,0.024,4.41,1.275,0.0,0.0,0.7090000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9401,3.9619999999999997,0.0,0.0,-1.851,0.025,0.025,4.434,1.278,0.0,0.0,0.711,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9402,3.6710000000000003,0.0,0.0,-2.2430000000000003,0.025,0.025,4.46,1.28,0.0,0.0,0.634,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9403,3.377,0.0,0.0,-2.585,0.022000000000000002,0.022000000000000002,4.484,1.281,0.0,0.0,0.546,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9404,3.2910000000000004,0.0,0.0,-2.7239999999999998,0.02,0.02,4.505,1.281,0.0,0.0,0.48100000000000004,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9405,3.3510000000000004,0.0,0.0,-2.87,0.025,0.025,4.527,1.2819999999999998,0.0,0.0,0.48100000000000004,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9406,3.3710000000000004,0.0,0.0,-3.103,0.027000000000000003,0.027000000000000003,4.553999999999999,1.284,0.0,0.0,0.589,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9407,3.3680000000000003,0.0,0.0,-3.3280000000000003,0.026000000000000002,0.026000000000000002,4.58,1.285,0.0,0.0,0.634,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9410,2.992,0.0,0.0,-3.8819999999999997,0.028999999999999998,0.028999999999999998,4.6610000000000005,1.2890000000000001,0.0,0.0,0.7090000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9411,2.9539999999999997,0.0,0.0,-4.0089999999999995,0.021,0.021,4.686,1.2890000000000001,0.0,0.0,0.6859999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9412,3.13,0.0,0.0,-4.011,0.018000000000000002,0.018000000000000002,4.705,1.288,0.0,0.0,0.6709999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9413,3.32,0.0,0.0,-3.95,0.019,0.018000000000000002,4.723,1.287,0.0,0.0,0.7140000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9414,3.667,0.0,0.0,-3.911,0.02,0.018000000000000002,4.74,1.286,0.0,0.0,0.713,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9415,3.975,0.002,0.001,-3.885,0.021,0.021,4.761,1.285,1.486,9.168,0.733,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9416,3.904,0.024,0.017,-3.358,0.022000000000000002,0.022000000000000002,4.783,1.284,28.061999999999998,110.505,0.782,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9417,3.6239999999999997,0.048,0.040999999999999995,-2.7710000000000004,0.017,0.017,4.8,1.2830000000000001,67.986,208.53099999999998,0.8809999999999999,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9418,3.159,0.091,0.061,-2.318,0.013999999999999999,0.013999999999999999,4.806,1.2819999999999998,105.75,266.06,0.94,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9419,2.698,0.125,0.067,-1.8840000000000001,0.013000000000000001,0.011000000000000001,4.8069999999999995,1.28,122.042,279.221,0.883,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9420,2.522,0.115,0.059000000000000004,-1.643,0.013000000000000001,0.009000000000000001,4.805,1.278,107.07,247.123,0.799,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9421,2.713,0.068,0.038,-1.7169999999999999,0.015,0.012,4.808,1.276,66.184,171.93099999999998,0.8190000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9424,4.462,0.0,0.0,-3.037,0.026000000000000002,0.024,4.864,1.274,0.0,0.0,0.7340000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9425,4.516,0.0,0.0,-3.011,0.03,0.028999999999999998,4.891,1.273,0.0,0.0,0.6779999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9426,4.163,0.0,0.0,-2.862,0.031,0.03,4.922,1.272,0.0,0.0,0.715,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9427,3.695,0.0,0.0,-2.7960000000000003,0.028999999999999998,0.027000000000000003,4.95,1.272,0.0,0.0,0.872,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9428,3.471,0.0,0.0,-2.7439999999999998,0.025,0.022000000000000002,4.975,1.272,0.0,0.0,0.973,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9429,3.5980000000000003,0.0,0.0,-2.7489999999999997,0.024,0.022000000000000002,4.997,1.272,0.0,0.0,0.981,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9431,3.9819999999999998,0.0,0.0,-3.0189999999999997,0.021,0.019,5.041,1.273,0.0,0.0,0.988,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9432,4.231,0.0,0.0,-3.182,0.017,0.015,5.059,1.273,0.0,0.0,0.997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9433,4.317,0.0,0.0,-3.1439999999999997,0.013999999999999999,0.013999999999999999,5.074,1.274,0.0,0.0,0.997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9434,4.309,0.0,0.0,-3.2289999999999996,0.011000000000000001,0.011000000000000001,5.087,1.274,0.0,0.0,0.993,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9437,4.008,0.0,0.0,-3.3810000000000002,0.021,0.019,5.129,1.275,0.0,0.0,0.987,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9438,3.665,0.0,0.0,-3.1310000000000002,0.021,0.019,5.149,1.275,0.0,0.0,0.991,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9439,3.407,0.001,0.001,-2.95,0.02,0.018000000000000002,5.167999999999999,1.275,1.3019999999999998,11.380999999999998,0.9940000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9440,3.2460000000000004,0.006,0.011000000000000001,-2.56,0.02,0.017,5.185,1.274,18.476,116.447,0.995,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9441,3.1430000000000002,0.008,0.027000000000000003,-2.009,0.018000000000000002,0.015,5.1979999999999995,1.274,41.815,214.60299999999998,0.997,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9442,3.065,0.01,0.038,-1.662,0.02,0.017,5.207000000000001,1.273,57.621,272.185,0.9940000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9443,3.218,0.012,0.043,-1.361,0.026000000000000002,0.021,5.2170000000000005,1.272,66.46300000000001,285.383,0.9890000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9444,3.465,0.01,0.037000000000000005,-1.18,0.031,0.026000000000000002,5.225,1.27,57.117,253.24599999999998,0.9890000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9445,3.821,0.006,0.021,-1.255,0.03,0.027000000000000003,5.246,1.2690000000000001,33.083,177.951,0.9890000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9446,4.4830000000000005,0.003,0.006,-1.6969999999999998,0.03,0.027999999999999997,5.272,1.2690000000000001,10.434000000000001,64.846,0.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9447,5.071000000000001,0.0,0.0,-2.1519999999999997,0.028999999999999998,0.027999999999999997,5.301,1.2690000000000001,0.002,0.025,0.9890000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9448,5.1160000000000005,0.0,0.0,-2.286,0.027999999999999997,0.027999999999999997,5.331,1.2690000000000001,0.0,0.0,0.987,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9449,5.107,0.0,0.0,-2.539,0.027000000000000003,0.027000000000000003,5.36,1.27,0.0,0.0,0.986,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9450,5.023,0.0,0.0,-2.69,0.025,0.025,5.3870000000000005,1.271,0.0,0.0,0.988,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9451,4.743,0.0,0.0,-2.767,0.02,0.02,5.41,1.272,0.0,0.0,0.993,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9453,4.213,0.0,0.0,-3.0789999999999997,0.012,0.012,5.444,1.274,0.0,0.0,0.997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9454,4.008,0.0,0.0,-3.2680000000000002,0.009000000000000001,0.009000000000000001,5.455,1.274,0.0,0.0,0.997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9455,3.8110000000000004,0.0,0.0,-3.4589999999999996,0.006999999999999999,0.006999999999999999,5.462999999999999,1.274,0.0,0.0,0.996,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9456,3.884,0.0,0.0,-3.78,0.006,0.006,5.47,1.275,0.0,0.0,0.996,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9459,4.164,0.0,0.0,-4.321000000000001,0.005,0.005,5.489,1.274,0.0,0.0,0.997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9460,4.194,0.0,0.0,-4.3839999999999995,0.005,0.005,5.495,1.274,0.0,0.0,0.997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9461,4.047,0.0,0.0,-4.419,0.006999999999999999,0.006999999999999999,5.501,1.274,0.0,0.0,0.997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9462,3.877,0.0,0.0,-4.439,0.011000000000000001,0.011000000000000001,5.511,1.273,0.0,0.0,0.996,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9463,3.721,0.001,0.001,-4.397,0.02,0.02,5.527,1.273,1.5430000000000001,13.875,0.993,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9464,3.603,0.005,0.012,-4.106,0.044000000000000004,0.044000000000000004,5.559,1.273,19.011,122.505,0.968,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9465,3.575,0.005,0.023,-3.6039999999999996,0.132,0.132,5.644,1.271,36.055,220.78099999999998,0.956,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9466,3.585,0.003,0.025,-3.238,0.16,0.16,5.8,1.2690000000000001,36.997,278.435,0.955,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9467,3.8,0.003,0.027000000000000003,-2.9,0.157,0.153,5.946000000000001,1.266,40.494,291.633,0.955,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9468,4.419,0.004,0.026000000000000002,-2.592,0.195,0.159,6.096,1.263,40.036,259.454,0.91,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9470,5.256,0.001,0.005,-2.272,0.24,0.20800000000000002,6.473,1.258,7.367999999999999,70.765,0.863,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9471,6.171,0.0,0.0,-2.09,0.18100000000000002,0.162,6.648,1.255,0.004,0.132,0.909,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9472,6.752000000000001,0.0,0.0,-1.2590000000000001,0.221,0.17800000000000002,6.797999999999999,1.251,0.0,0.0,0.96,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9473,7.018,0.0,0.0,-0.579,0.22899999999999998,0.141,6.872000000000001,1.247,0.0,0.0,0.9790000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9474,7.472,0.0,0.0,0.071,0.138,0.091,6.843999999999999,1.244,0.0,0.0,0.9840000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9475,8.048,0.0,0.0,0.605,0.094,0.049,6.6979999999999995,1.2409999999999999,0.0,0.0,0.986,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9476,7.987,0.0,0.0,0.862,0.069,0.02,6.468,1.24,0.0,0.0,0.985,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9477,8.142999999999999,0.0,0.0,1.0290000000000001,0.05,0.006999999999999999,6.212999999999999,1.239,0.0,0.0,0.975,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9478,8.15,0.0,0.0,1.1520000000000001,0.04,0.006,5.954,1.239,0.0,0.0,0.955,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9480,7.665,0.0,0.0,1.196,0.11699999999999999,0.004,5.497000000000001,1.24,0.0,0.0,0.951,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9481,7.115,0.0,0.0,1.123,0.156,0.003,5.349,1.2409999999999999,0.0,0.0,0.932,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9482,6.4670000000000005,0.0,0.0,0.986,0.11699999999999999,0.006999999999999999,5.249,1.242,0.0,0.0,0.9179999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9483,5.819,0.0,0.0,0.8290000000000001,0.04,0.008,5.196000000000001,1.2429999999999999,0.0,0.0,0.888,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9485,4.602,0.0,0.0,0.01,0.017,0.005,5.1610000000000005,1.247,0.0,0.0,0.787,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9487,3.923,0.002,0.001,-1.409,0.017,0.003,5.152,1.254,2.307,16.676,0.633,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9488,3.822,0.023,0.019,-1.4769999999999999,0.018000000000000002,0.001,5.15,1.2570000000000001,32.31,128.692,0.5660000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9489,3.409,0.066,0.048,-0.937,0.013999999999999999,0.001,5.138999999999999,1.26,81.625,227.09400000000002,0.508,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9490,3.09,0.1,0.065,-0.546,0.013999999999999999,0.001,5.115,1.26,115.119,284.81,0.461,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9491,2.947,0.14,0.07200000000000001,-0.185,0.017,0.001,5.086,1.2590000000000001,134.23,298.092,0.436,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9492,2.887,0.11599999999999999,0.063,-0.076,0.016,0.001,5.06,1.2590000000000001,114.925,265.829,0.46399999999999997,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9493,2.97,0.068,0.042,-0.33299999999999996,0.013000000000000001,0.002,5.043,1.26,72.693,190.42,0.516,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9495,4.109,0.0,0.0,-2.384,0.013000000000000001,0.004,5.046,1.265,0.062,0.424,0.615,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9496,4.666,0.0,0.0,-2.73,0.017,0.013000000000000001,5.0569999999999995,1.268,0.0,0.0,0.6559999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9498,4.373,0.0,0.0,-3.1189999999999998,0.021,0.016,5.088,1.274,0.0,0.0,0.647,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9500,4.035,0.0,0.0,-3.727,0.026000000000000002,0.021,5.126,1.2790000000000001,0.0,0.0,0.69,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9501,4.195,0.0,0.0,-3.9760000000000004,0.023,0.018000000000000002,5.146,1.281,0.0,0.0,0.6920000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9502,4.102,0.0,0.0,-4.147,0.018000000000000002,0.013999999999999999,5.162000000000001,1.2830000000000001,0.0,0.0,0.7070000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9503,3.766,0.0,0.0,-4.327,0.013999999999999999,0.013000000000000001,5.176,1.285,0.0,0.0,0.703,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9504,3.645,0.0,0.0,-4.4910000000000005,0.013000000000000001,0.012,5.189,1.285,0.0,0.0,0.763,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9505,3.792,0.0,0.0,-4.5889999999999995,0.015,0.013999999999999999,5.202000000000001,1.286,0.0,0.0,0.871,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9507,3.72,0.0,0.0,-4.687,0.016,0.016,5.234,1.287,0.0,0.0,0.935,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9508,3.428,0.0,0.0,-4.837,0.013999999999999999,0.013999999999999999,5.249,1.287,0.0,0.0,0.9590000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9509,3.5010000000000003,0.0,0.0,-5.102,0.015,0.015,5.263,1.288,0.0,0.0,0.973,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9511,4.002,0.006999999999999999,0.002,-5.599,0.022000000000000002,0.021,5.3020000000000005,1.29,4.266,19.777,0.795,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9512,3.657,0.059000000000000004,0.025,-5.153,0.018000000000000002,0.017,5.321000000000001,1.291,44.23,134.994,0.649,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9513,2.8739999999999997,0.111,0.052000000000000005,-4.321000000000001,0.013999999999999999,0.013999999999999999,5.332999999999999,1.29,93.662,233.46900000000002,0.522,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9515,2.5,0.22,0.07200000000000001,-2.403,0.006,0.006,5.327999999999999,1.2819999999999998,150.564,304.592,0.337,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9516,2.909,0.23,0.065,-1.883,0.006999999999999999,0.006999999999999999,5.32,1.278,138.281,272.311,0.377,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9519,3.56,0.0,0.0,-3.622,0.015,0.009000000000000001,5.3389999999999995,1.276,0.204,0.9490000000000001,0.466,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9520,3.6039999999999996,0.0,0.0,-3.884,0.013999999999999999,0.01,5.349,1.2770000000000001,0.0,0.0,0.46399999999999997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9521,3.7260000000000004,0.0,0.0,-4.098,0.013999999999999999,0.013999999999999999,5.362,1.2770000000000001,0.0,0.0,0.495,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9522,3.8110000000000004,0.0,0.0,-4.224,0.016,0.016,5.377999999999999,1.2770000000000001,0.0,0.0,0.528,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9523,3.7460000000000004,0.0,0.0,-4.184,0.019,0.019,5.396,1.278,0.0,0.0,0.575,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9524,3.628,0.0,0.0,-4.093,0.021,0.021,5.416,1.278,0.0,0.0,0.59,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9525,3.609,0.0,0.0,-4.09,0.022000000000000002,0.022000000000000002,5.438,1.278,0.0,0.0,0.596,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9526,3.8080000000000003,0.0,0.0,-4.251,0.021,0.021,5.46,1.278,0.0,0.0,0.595,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9527,4.128,0.0,0.0,-4.471,0.022000000000000002,0.022000000000000002,5.482,1.2770000000000001,0.0,0.0,0.605,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9528,4.534,0.0,0.0,-4.793,0.024,0.024,5.505,1.2770000000000001,0.0,0.0,0.708,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9529,5.064,0.0,0.0,-5.156000000000001,0.025,0.025,5.531000000000001,1.2770000000000001,0.0,0.0,0.772,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9530,5.295,0.0,0.0,-5.157,0.022000000000000002,0.022000000000000002,5.555,1.2770000000000001,0.0,0.0,0.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9531,5.446000000000001,0.0,0.0,-5.093,0.019,0.019,5.577000000000001,1.2770000000000001,0.0,0.0,0.963,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9532,5.65,0.0,0.0,-5.043,0.013999999999999999,0.013000000000000001,5.593999999999999,1.2770000000000001,0.0,0.0,0.9740000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9533,5.871,0.0,0.0,-5.132000000000001,0.01,0.01,5.607,1.276,0.0,0.0,0.971,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9534,6.055,0.0,0.0,-5.093999999999999,0.01,0.01,5.617999999999999,1.2770000000000001,0.0,0.0,0.961,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9535,6.111000000000001,0.006999999999999999,0.003,-4.907,0.013999999999999999,0.013000000000000001,5.632000000000001,1.2770000000000001,5.399,23.191,0.95,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9536,5.626,0.038,0.025,-3.7239999999999998,0.018000000000000002,0.013999999999999999,5.647,1.2770000000000001,42.637,141.369,0.976,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9537,4.798,0.055,0.05,-2.544,0.023,0.019,5.66,1.276,82.993,240.02900000000002,0.9790000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9538,4.381,0.053,0.063,-1.804,0.031,0.026000000000000002,5.672999999999999,1.273,103.353,297.931,0.9790000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9539,4.421,0.045,0.065,-1.3519999999999999,0.046,0.037000000000000005,5.693,1.271,104.12200000000001,311.217,0.978,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9540,4.56,0.033,0.054000000000000006,-1.139,0.053,0.051,5.727,1.2690000000000001,86.279,278.914,0.9790000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9541,4.803999999999999,0.024,0.037000000000000005,-1.234,0.055,0.054000000000000006,5.775,1.268,58.701,203.295,0.978,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9542,5.285,0.01,0.013000000000000001,-1.659,0.055999999999999994,0.055999999999999994,5.829,1.268,20.935,89.484,0.966,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9543,5.69,0.0,0.0,-2.204,0.049,0.049,5.8839999999999995,1.2690000000000001,0.223,1.735,0.953,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9544,5.606,0.0,0.0,-2.424,0.047,0.047,5.933,1.271,0.0,0.0,0.94,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9545,5.428,0.0,0.0,-2.612,0.045,0.045,5.981,1.272,0.0,0.0,0.9329999999999999,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9546,5.377999999999999,0.0,0.0,-2.8089999999999997,0.052000000000000005,0.052000000000000005,6.032,1.273,0.0,0.0,0.925,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9547,5.334,0.0,0.0,-2.9810000000000003,0.059000000000000004,0.059000000000000004,6.09,1.274,0.0,0.0,0.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9549,5.2989999999999995,0.0,0.0,-3.318,0.061,0.061,6.2170000000000005,1.274,0.0,0.0,0.924,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9551,5.32,0.0,0.0,-3.5810000000000004,0.071,0.071,6.354,1.273,0.0,0.0,0.813,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9552,5.169,0.0,0.0,-3.569,0.073,0.073,6.428,1.272,0.0,0.0,0.7390000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9553,5.199,0.0,0.0,-3.573,0.071,0.071,6.502000000000001,1.271,0.0,0.0,0.674,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9554,5.205,0.0,0.0,-3.6069999999999998,0.068,0.068,6.5729999999999995,1.271,0.0,0.0,0.655,0,1,0,1,0,0,0,0,0,0,0,0,0,0
